0,0.9625298143409732
1,1.051793094373756
2,1.0263374202272255
3,1.0111511323048994
4,1.0208092924893537
5,1.0172381508886197
6,0.9958458323174818
7,0.9456259063799243
8,1.040718689156
9,1.007324990701786
10,1.0089624035686562
11,0.9765183501734979
12,0.9738405172209633
13,1.011250585372924
14,1.0045238651394457
15,0.9734191544095839
16,1.076428950663551
17,0.9869983965160337
18,1.0044304122571261
19,0.9842446781676204
20,1.051803460716155
21,1.0106061345919728
22,1.0190816392383022
23,1.0148480197898024
24,1.0198328492034616
25,0.9613766194130974
26,1.028236421331202
27,0.9444673964799907
28,1.008741787994109
29,1.0183933273793235
30,1.0047806053253356
31,1.015376943162769
32,0.9886386883883024
33,1.0260643629030008
34,0.9959922016984897
35,1.0025710240902392
36,0.9449554001043811
37,1.0131748274392267
38,0.9834861065680122
39,1.007294135764179
40,0.9933727064443676
41,1.000604068368117
42,1.0745908129463124
43,1.0007551939799846
44,1.035970442234042
45,1.004582325197307
46,0.9760780605802256
47,1.0232198053582433
48,0.9482633128311347
49,0.9812214533678022
50,1.0314527195359284
51,1.0314334904265015
52,1.023855351834975
53,0.9715370980788526
54,1.0175751228480965
55,0.9945090554904868
56,0.9592067474217331
57,0.9654772912788001
58,0.9856908295525353
59,1.0373909111726216
60,1.0240007964507727
61,1.0086617139618175
62,0.9847273788448823
63,0.938008271511002
64,0.9324372787863857
65,1.0040937167735513
66,0.9817380679547242
67,1.03738693612489
68,0.9748664056778706
69,1.036256830821281
70,1.0439532904832223
71,0.9438436944215475
72,0.9583654298476839
73,0.983283025467896
74,1.0006309745686388
75,0.998541915071203
76,1.0282408843015318
77,0.9626057826547397
78,1.0186772173700465
79,1.0100416466429865
80,1.003194063696043
81,1.03445413356689
82,0.9893306737164719
83,0.9699709750496486
84,0.9619880742896983
85,0.9437535943989114
86,1.0131296058793562
87,0.9918160323333276
88,1.004411735752489
89,1.0008192415489472
90,0.9936027007997965
91,0.9615984674179254
92,1.0323381831142324
93,1.0122639452590405
94,1.021053572971347
95,0.9807523335023726
96,1.0359631512810494
97,0.9902374602456018
98,0.9872825862450287
99,1.0003765750280578
